epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,3917.22,1.36976,0.82217,1.01847,0.83571,0.70261,0.76341,0.44201,1.30055,0.76849,0.91931,0.000917296,0.000917296,0.000917296
58,3985.98,1.36156,0.81447,1.01313,0.82984,0.72297,0.76807,0.44487,1.28648,0.74767,0.9164,0.000914405,0.000914405,0.000914405
59,4054.22,1.36424,0.81608,1.01796,0.84873,0.69061,0.76471,0.44769,1.29533,0.75643,0.91697,0.000911469,0.000911469,0.000911469
60,4122.71,1.36398,0.81323,1.01605,0.82739,0.70481,0.76035,0.44733,1.27391,0.75816,0.91126,0.000908488,0.000908488,0.000908488
61,4190.89,1.35439,0.80707,1.01331,0.81533,0.71085,0.75877,0.44699,1.26145,0.74894,0.9065,0.000905463,0.000905463,0.000905463
62,4259.75,1.353,0.80976,1.01091,0.82551,0.71692,0.76553,0.44949,1.2548,0.73385,0.90659,0.000902395,0.000902395,0.000902395
63,4328.21,1.35038,0.80712,1.01231,0.82849,0.70534,0.76306,0.44644,1.26917,0.75396,0.91368,0.000899282,0.000899282,0.000899282
64,4396.86,1.34444,0.80094,1.00974,0.80844,0.72691,0.76247,0.44613,1.28413,0.76393,0.91245,0.000896127,0.000896127,0.000896127
65,4464.86,1.33448,0.80015,1.00956,0.81624,0.72455,0.76241,0.44447,1.27118,0.75144,0.90957,0.000892928,0.000892928,0.000892928
66,4533.19,1.33266,0.79143,1.00402,0.81966,0.72823,0.76846,0.45268,1.27538,0.74075,0.91235,0.000889687,0.000889687,0.000889687
67,4601.71,1.33208,0.79479,1.00314,0.83728,0.72297,0.76702,0.45076,1.26877,0.73501,0.91277,0.000886404,0.000886404,0.000886404
68,4669.82,1.33192,0.7898,1.00401,0.83967,0.71507,0.77111,0.45532,1.2611,0.725,0.91316,0.000883079,0.000883079,0.000883079
69,4738.25,1.32299,0.79358,1.00555,0.82575,0.71271,0.76974,0.45785,1.25988,0.73782,0.91009,0.000879713,0.000879713,0.000879713
70,4806.6,1.33596,0.79043,1.00769,0.83118,0.71507,0.77302,0.45216,1.2645,0.73679,0.91233,0.000876305,0.000876305,0.000876305
71,4875.01,1.32615,0.78002,1.00217,0.8273,0.72218,0.77328,0.45615,1.26255,0.72108,0.91287,0.000872857,0.000872857,0.000872857
72,4943.38,1.31811,0.7785,0.99959,0.83504,0.6985,0.76524,0.45235,1.26786,0.72864,0.91225,0.000869368,0.000869368,0.000869368
73,5011.46,1.32178,0.77661,1.00122,0.83966,0.70639,0.77051,0.45544,1.25682,0.72274,0.90868,0.000865839,0.000865839,0.000865839
74,5079.87,1.31792,0.77645,0.99804,0.82291,0.72139,0.7808,0.45907,1.24866,0.72473,0.9075,0.000862271,0.000862271,0.000862271
75,5148.58,1.3189,0.77243,1.0019,0.82962,0.73403,0.78473,0.45987,1.25174,0.7207,0.90793,0.000858664,0.000858664,0.000858664
76,5216.62,1.30463,0.76727,0.997,0.82751,0.73323,0.78287,0.45774,1.26608,0.72965,0.90939,0.000855018,0.000855018,0.000855018
77,5284.72,1.30684,0.76546,1.00061,0.84044,0.72335,0.77834,0.4547,1.27652,0.72286,0.91952,0.000851333,0.000851333,0.000851333
78,5352.34,1.30319,0.7589,0.9947,0.8349,0.72376,0.77747,0.45566,1.26389,0.72092,0.9115,0.000847611,0.000847611,0.000847611
